"","Y","id","rev","rev_$100Mto$500M","rev_$10B+","rev_$10Mto$50M","rev_$1Bto$10B","rev_$1Mto$10M","rev_$500Mto$1B","rev_$50Mto$100M","rev_Lessthan$1M","rev_NA"
"398",1,398,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"399",1,399,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"400",1,400,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"401",1,401,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"402",1,402,"$1Bto$10B",0,0,0,1,0,0,0,0,0
"403",1,403,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"404",1,404,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"405",1,405,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"406",1,406,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"407",1,407,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"408",1,408,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"409",1,409,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"410",1,410,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"411",1,411,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"412",1,412,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"413",1,413,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"414",1,414,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"415",1,415,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"416",1,416,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"417",1,417,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"418",1,418,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"419",1,419,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"420",1,420,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"421",1,421,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"422",1,422,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"423",1,423,"$1Bto$10B",0,0,0,1,0,0,0,0,0
"424",1,424,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"425",1,425,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"426",1,426,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"427",1,427,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"428",1,428,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"429",1,429,"$500Mto$1B",0,0,0,0,0,1,0,0,0
"430",1,430,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"431",1,431,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"432",1,432,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"433",1,433,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"434",1,434,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"435",1,435,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"436",1,436,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"437",1,437,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"438",1,438,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"439",1,439,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"440",1,440,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"441",1,441,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"442",1,442,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"443",1,443,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"444",1,444,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"445",1,445,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"446",1,446,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"447",1,447,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"448",1,448,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"449",1,449,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"450",1,450,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"451",1,451,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"452",1,452,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"453",0,453,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"454",0,454,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"455",0,455,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"456",0,456,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"457",0,457,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"458",0,458,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"459",0,459,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"460",0,460,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"461",0,461,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"462",0,462,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"463",0,463,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"464",0,464,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"465",0,465,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"466",0,466,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"467",0,467,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"468",0,468,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"469",0,469,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"470",0,470,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"471",0,471,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"472",0,472,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"473",0,473,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"474",0,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"475",0,475,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"476",0,476,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"477",0,477,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"478",0,478,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"479",0,479,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"480",0,480,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"481",0,481,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"482",0,482,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"483",0,483,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"484",0,484,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"485",0,485,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"486",0,486,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"487",0,487,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"488",0,488,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"489",0,489,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"490",0,490,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"491",0,491,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"492",0,492,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"493",0,493,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"494",0,494,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"495",0,495,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"496",0,496,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"497",0,497,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"498",0,498,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"499",0,499,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"500",0,500,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"501",0,501,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"502",0,502,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"503",0,503,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"504",0,504,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"505",0,505,"$1Bto$10B",0,0,0,1,0,0,0,0,0
"506",0,506,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"507",0,507,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"508",0,508,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"509",0,509,"$1Bto$10B",0,0,0,1,0,0,0,0,0
"510",0,510,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"511",0,511,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"512",0,512,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"513",0,513,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"514",0,514,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"515",0,515,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"516",0,516,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"517",0,517,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"518",0,518,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"519",0,519,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"520",0,520,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"521",0,521,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"522",0,522,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"523",0,523,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"524",0,524,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"525",0,525,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"526",0,526,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"527",0,527,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"528",0,528,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"529",0,529,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"530",0,530,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"531",0,531,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"532",0,532,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"533",0,533,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"534",0,534,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"535",0,535,"$500Mto$1B",0,0,0,0,0,1,0,0,0
"536",0,536,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"537",0,537,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"538",0,538,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"539",0,539,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"540",0,540,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"541",0,541,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"542",0,542,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"543",0,543,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"544",0,544,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"545",0,545,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"546",0,546,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"547",0,547,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"548",0,548,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"549",0,549,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"550",0,550,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"551",0,551,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"552",0,552,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"553",0,553,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"554",0,554,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"555",0,555,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"556",0,556,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"557",0,557,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"558",0,558,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"559",0,559,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"560",0,560,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"561",0,561,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"562",0,562,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"563",0,563,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"564",0,564,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"565",0,565,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"566",0,566,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"567",0,567,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"568",0,568,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"569",0,569,"$1Bto$10B",0,0,0,1,0,0,0,0,0
"570",0,570,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"571",0,571,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"572",0,572,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"573",0,573,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"574",0,574,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"575",0,575,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"576",0,576,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"577",0,577,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"578",0,578,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"579",0,579,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"580",0,580,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"581",0,581,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"582",0,582,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"583",0,583,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"584",0,584,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"585",0,585,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"586",0,586,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"587",0,587,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"588",0,588,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"589",0,589,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"590",0,590,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"591",0,591,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"592",0,592,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"593",0,593,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"594",0,594,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"595",0,595,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"596",0,596,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"597",0,597,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"598",0,598,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"599",0,599,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"600",0,600,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"601",0,601,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"602",0,602,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"603",0,603,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"604",0,604,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"605",0,605,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"606",0,606,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"607",0,607,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"608",0,608,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"609",0,609,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"610",0,610,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"611",0,611,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"612",0,612,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"613",0,613,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"614",0,614,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"615",0,615,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"616",0,616,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"617",0,617,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"618",0,618,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"619",0,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"620",0,620,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"621",0,621,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"622",0,622,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"623",0,623,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"624",0,624,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"625",0,625,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"626",0,626,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"627",0,627,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"628",0,628,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"629",0,629,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"630",0,630,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"631",0,631,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"632",0,632,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"633",0,633,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"634",0,634,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"635",0,635,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"636",0,636,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"637",0,637,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"638",0,638,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"639",0,639,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"640",0,640,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"641",0,641,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"642",0,642,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"643",0,643,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"644",0,644,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"645",0,645,"$500Mto$1B",0,0,0,0,0,1,0,0,0
"646",0,646,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"647",0,647,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"648",0,648,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"649",0,649,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"650",0,650,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"651",0,651,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"652",0,652,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"653",0,653,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"654",0,654,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"655",0,655,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"656",0,656,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"657",0,657,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"658",0,658,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"659",0,659,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"660",0,660,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"661",0,661,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"662",0,662,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"663",0,663,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"664",0,664,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"665",0,665,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"666",0,666,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"667",0,667,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"668",0,668,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"669",0,669,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"670",0,670,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"671",0,671,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"672",0,672,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"673",0,673,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"674",0,674,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"675",0,675,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"676",0,676,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"677",0,677,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"678",0,678,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"679",0,679,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"680",0,680,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"681",0,681,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"682",0,682,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"683",0,683,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"684",0,684,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"685",0,685,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"686",0,686,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"687",0,687,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"688",0,688,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"689",0,689,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"690",0,690,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"691",0,691,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"692",0,692,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"693",0,693,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"694",0,694,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"695",0,695,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"696",0,696,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"697",0,697,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"698",0,698,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"699",0,699,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"700",0,700,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"701",0,701,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"702",0,702,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"703",0,703,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"704",0,704,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"705",0,705,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"706",0,706,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"707",0,707,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"708",0,708,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"709",0,709,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"710",0,710,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"711",0,711,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"712",0,712,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"713",0,713,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"714",0,714,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"715",0,715,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"716",0,716,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"717",0,717,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"718",0,718,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"719",0,719,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"720",0,720,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"721",0,721,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"722",0,722,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"723",0,723,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"724",0,724,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"725",0,725,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"726",0,726,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"727",0,727,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"728",0,728,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"729",0,729,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"730",0,730,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"731",0,731,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"732",0,732,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"733",0,733,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"734",0,734,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"735",0,735,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"736",0,736,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"737",0,737,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"738",0,738,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"739",0,739,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"740",0,740,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"741",0,741,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"742",0,742,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"743",0,743,"$1Bto$10B",0,0,0,1,0,0,0,0,0
"744",0,744,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"745",0,745,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"746",0,746,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"747",0,747,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"748",0,748,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"749",0,749,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"750",0,750,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"751",0,751,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"752",0,752,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"753",0,753,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"754",0,754,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"755",0,755,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"756",0,756,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"757",0,757,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"758",0,758,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"759",0,759,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"760",0,760,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"761",0,761,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"762",0,762,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"763",0,763,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"764",0,764,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"765",0,765,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"766",0,766,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"767",0,767,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"768",0,768,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"769",0,769,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"770",0,770,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"771",0,771,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"772",0,772,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"773",0,773,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"774",0,774,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"775",0,775,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"776",0,776,"$100Mto$500M",1,0,0,0,0,0,0,0,0
"777",0,777,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"778",0,778,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"779",0,779,"$500Mto$1B",0,0,0,0,0,1,0,0,0
"780",0,780,"$50Mto$100M",0,0,0,0,0,0,1,0,0
"781",0,781,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"782",0,782,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"783",0,783,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"784",0,784,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"785",0,785,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"786",0,786,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"787",0,787,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"788",0,788,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"789",0,789,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"790",0,790,"$1Mto$10M",0,0,0,0,1,0,0,0,0
"791",0,791,"Lessthan$1M",0,0,0,0,0,0,0,1,0
"792",0,792,"$10Mto$50M",0,0,1,0,0,0,0,0,0
"793",0,793,"Lessthan$1M",0,0,0,0,0,0,0,1,0
