"","Y","id","tfa_1M","category","category_$500Mto$1B","category_$100Mto$500M","category_$10Mto$50M","category_$1Bto$10B","category_$50Mto$100M","category_$1Mto$10M","category_Lessthan$1M","category_NA"
"762",0,762,2.425,"$1Mto$10M",0,0,0,0,0,1,0,0
"763",0,763,1.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"764",0,764,5.036813,"$1Mto$10M",0,0,0,0,0,1,0,0
"765",0,765,61.530105,"$50Mto$100M",0,0,0,0,1,0,0,0
"766",0,766,34.8264,"$10Mto$50M",0,0,1,0,0,0,0,0
"767",0,767,0.15,"Lessthan$1M",0,0,0,0,0,0,1,0
"768",0,768,0.01,"Lessthan$1M",0,0,0,0,0,0,1,0
"769",0,769,2.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"770",0,770,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"771",0,771,3.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"772",0,772,12.3,"$10Mto$50M",0,0,1,0,0,0,0,0
"773",0,773,20,"$10Mto$50M",0,0,1,0,0,0,0,0
"774",0,774,2.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"775",0,775,96.698,"$50Mto$100M",0,0,0,0,1,0,0,0
"776",0,776,118,"$100Mto$500M",0,1,0,0,0,0,0,0
"777",0,777,7,"$1Mto$10M",0,0,0,0,0,1,0,0
"778",0,778,41.37,"$10Mto$50M",0,0,1,0,0,0,0,0
"779",0,779,675,"$500Mto$1B",1,0,0,0,0,0,0,0
"780",0,780,74.675009,"$50Mto$100M",0,0,0,0,1,0,0,0
"781",0,781,4.53,"$1Mto$10M",0,0,0,0,0,1,0,0
"782",0,782,26.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"783",0,783,2.39936,"$1Mto$10M",0,0,0,0,0,1,0,0
"784",0,784,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"785",0,785,16,"$10Mto$50M",0,0,1,0,0,0,0,0
"786",0,786,3.45,"$1Mto$10M",0,0,0,0,0,1,0,0
"787",0,787,1.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"788",0,788,14.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"789",0,789,2.95,"$1Mto$10M",0,0,0,0,0,1,0,0
"790",0,790,3.467,"$1Mto$10M",0,0,0,0,0,1,0,0
"791",0,791,0.251,"Lessthan$1M",0,0,0,0,0,0,1,0
"792",0,792,25,"$10Mto$50M",0,0,1,0,0,0,0,0
"793",0,793,0.15,"Lessthan$1M",0,0,0,0,0,0,1,0
"794",0,794,4.455,"$1Mto$10M",0,0,0,0,0,1,0,0
"795",0,795,41,"$10Mto$50M",0,0,1,0,0,0,0,0
"796",0,796,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"797",0,797,57.075746,"$50Mto$100M",0,0,0,0,1,0,0,0
"798",0,798,37,"$10Mto$50M",0,0,1,0,0,0,0,0
"799",0,799,0.4,"Lessthan$1M",0,0,0,0,0,0,1,0
"800",0,800,3.85,"$1Mto$10M",0,0,0,0,0,1,0,0
"801",0,801,2.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"802",0,802,2.750001,"$1Mto$10M",0,0,0,0,0,1,0,0
"803",0,803,12,"$10Mto$50M",0,0,1,0,0,0,0,0
"804",0,804,6.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"805",0,805,2.765,"$1Mto$10M",0,0,0,0,0,1,0,0
"806",0,806,46.841245,"$10Mto$50M",0,0,1,0,0,0,0,0
"807",0,807,15,"$10Mto$50M",0,0,1,0,0,0,0,0
"808",0,808,3.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"809",0,809,20.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"810",0,810,0.65,"Lessthan$1M",0,0,0,0,0,0,1,0
"811",0,811,0.95,"Lessthan$1M",0,0,0,0,0,0,1,0
"812",0,812,25.75,"$10Mto$50M",0,0,1,0,0,0,0,0
"813",0,813,200,"$100Mto$500M",0,1,0,0,0,0,0,0
"814",0,814,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"815",0,815,9.655354,"$1Mto$10M",0,0,0,0,0,1,0,0
"816",0,816,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"817",0,817,60,"$50Mto$100M",0,0,0,0,1,0,0,0
"818",0,818,12,"$10Mto$50M",0,0,1,0,0,0,0,0
"819",0,819,115.5,"$100Mto$500M",0,1,0,0,0,0,0,0
"820",0,820,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"821",0,821,2.35,"$1Mto$10M",0,0,0,0,0,1,0,0
"822",0,822,0.75,"Lessthan$1M",0,0,0,0,0,0,1,0
"823",0,823,3.999857,"$1Mto$10M",0,0,0,0,0,1,0,0
"824",0,824,13.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"825",0,825,20.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"826",0,826,14.599999,"$10Mto$50M",0,0,1,0,0,0,0,0
"827",0,827,5.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"828",0,828,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"829",0,829,3.4,"$1Mto$10M",0,0,0,0,0,1,0,0
"830",0,830,55.5,"$50Mto$100M",0,0,0,0,1,0,0,0
"831",0,831,6.129143,"$1Mto$10M",0,0,0,0,0,1,0,0
"832",0,832,58,"$50Mto$100M",0,0,0,0,1,0,0,0
"833",0,833,4.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"834",0,834,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"835",0,835,20,"$10Mto$50M",0,0,1,0,0,0,0,0
"836",0,836,0.12,"Lessthan$1M",0,0,0,0,0,0,1,0
"837",0,837,276.1,"$100Mto$500M",0,1,0,0,0,0,0,0
"838",0,838,24.3,"$10Mto$50M",0,0,1,0,0,0,0,0
"839",0,839,45.57,"$10Mto$50M",0,0,1,0,0,0,0,0
"840",0,840,10.749977,"$10Mto$50M",0,0,1,0,0,0,0,0
"841",0,841,4.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"842",0,842,30.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"843",0,843,150,"$100Mto$500M",0,1,0,0,0,0,0,0
"844",0,844,73,"$50Mto$100M",0,0,0,0,1,0,0,0
"845",0,845,8,"$1Mto$10M",0,0,0,0,0,1,0,0
"846",0,846,20,"$10Mto$50M",0,0,1,0,0,0,0,0
"847",0,847,40.461,"$10Mto$50M",0,0,1,0,0,0,0,0
"848",0,848,46.2,"$10Mto$50M",0,0,1,0,0,0,0,0
"849",0,849,8.332996,"$1Mto$10M",0,0,0,0,0,1,0,0
"850",0,850,28.4,"$10Mto$50M",0,0,1,0,0,0,0,0
"851",0,851,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"852",0,852,14.9,"$10Mto$50M",0,0,1,0,0,0,0,0
"853",0,853,56.360001,"$50Mto$100M",0,0,0,0,1,0,0,0
"854",0,854,23.480381,"$10Mto$50M",0,0,1,0,0,0,0,0
"855",0,855,7.545,"$1Mto$10M",0,0,0,0,0,1,0,0
"856",0,856,1.035,"$1Mto$10M",0,0,0,0,0,1,0,0
"857",0,857,25,"$10Mto$50M",0,0,1,0,0,0,0,0
"858",0,858,6.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"859",0,859,5.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"860",0,860,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"861",0,861,35,"$10Mto$50M",0,0,1,0,0,0,0,0
"862",0,862,20,"$10Mto$50M",0,0,1,0,0,0,0,0
"863",0,863,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"864",0,864,42,"$10Mto$50M",0,0,1,0,0,0,0,0
"865",0,865,5.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"866",0,866,0.15,"Lessthan$1M",0,0,0,0,0,0,1,0
"867",0,867,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"868",0,868,3.065,"$1Mto$10M",0,0,0,0,0,1,0,0
"869",0,869,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"870",0,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"871",0,871,0.7,"Lessthan$1M",0,0,0,0,0,0,1,0
"872",0,872,2.53,"$1Mto$10M",0,0,0,0,0,1,0,0
"873",0,873,10.25,"$10Mto$50M",0,0,1,0,0,0,0,0
"874",0,874,77.024004,"$50Mto$100M",0,0,0,0,1,0,0,0
"875",0,875,0.8,"Lessthan$1M",0,0,0,0,0,0,1,0
"876",0,876,0.670304,"Lessthan$1M",0,0,0,0,0,0,1,0
"877",0,877,60,"$50Mto$100M",0,0,0,0,1,0,0,0
"878",0,878,9.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"879",0,879,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"880",0,880,1.8,"$1Mto$10M",0,0,0,0,0,1,0,0
"881",0,881,3.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"882",0,882,0.26,"Lessthan$1M",0,0,0,0,0,0,1,0
"883",0,883,5.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"884",0,884,43.04,"$10Mto$50M",0,0,1,0,0,0,0,0
"885",0,885,44.169,"$10Mto$50M",0,0,1,0,0,0,0,0
"886",0,886,0.25,"Lessthan$1M",0,0,0,0,0,0,1,0
"887",0,887,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"888",0,888,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"889",0,889,8.55,"$1Mto$10M",0,0,0,0,0,1,0,0
"890",0,890,21,"$10Mto$50M",0,0,1,0,0,0,0,0
"891",0,891,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"892",0,892,8.297,"$1Mto$10M",0,0,0,0,0,1,0,0
"893",0,893,1.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"894",0,894,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"895",0,895,0.096374,"Lessthan$1M",0,0,0,0,0,0,1,0
"896",0,896,18.7,"$10Mto$50M",0,0,1,0,0,0,0,0
"897",0,897,8,"$1Mto$10M",0,0,0,0,0,1,0,0
"898",0,898,1.425911,"$1Mto$10M",0,0,0,0,0,1,0,0
"899",0,899,24.01,"$10Mto$50M",0,0,1,0,0,0,0,0
"900",0,900,2.024983,"$1Mto$10M",0,0,0,0,0,1,0,0
"901",0,901,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"902",0,902,110.75,"$100Mto$500M",0,1,0,0,0,0,0,0
"903",0,903,0.78,"Lessthan$1M",0,0,0,0,0,0,1,0
"904",0,904,19,"$10Mto$50M",0,0,1,0,0,0,0,0
"905",0,905,7,"$1Mto$10M",0,0,0,0,0,1,0,0
"906",0,906,10.481224,"$10Mto$50M",0,0,1,0,0,0,0,0
"907",0,907,7,"$1Mto$10M",0,0,0,0,0,1,0,0
"908",0,908,6.8,"$1Mto$10M",0,0,0,0,0,1,0,0
"909",0,909,5.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"910",0,910,2.68,"$1Mto$10M",0,0,0,0,0,1,0,0
"911",0,911,0.45,"Lessthan$1M",0,0,0,0,0,0,1,0
"912",0,912,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"913",0,913,13.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"914",0,914,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"915",0,915,4.35,"$1Mto$10M",0,0,0,0,0,1,0,0
"916",0,916,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"917",0,917,0.999996,"Lessthan$1M",0,0,0,0,0,0,1,0
"918",0,918,22.45,"$10Mto$50M",0,0,1,0,0,0,0,0
"919",0,919,4.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"920",0,920,2.725,"$1Mto$10M",0,0,0,0,0,1,0,0
"921",0,921,12,"$10Mto$50M",0,0,1,0,0,0,0,0
"922",0,922,13.198631,"$10Mto$50M",0,0,1,0,0,0,0,0
"923",0,923,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"924",0,924,0.22,"Lessthan$1M",0,0,0,0,0,0,1,0
"925",0,925,12,"$10Mto$50M",0,0,1,0,0,0,0,0
"926",0,926,8.188947,"$1Mto$10M",0,0,0,0,0,1,0,0
"927",0,927,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"928",0,928,2.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"929",0,929,3.766,"$1Mto$10M",0,0,0,0,0,1,0,0
"930",0,930,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"931",0,931,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"932",0,932,1.75,"$1Mto$10M",0,0,0,0,0,1,0,0
"933",0,933,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"934",0,934,0.113,"Lessthan$1M",0,0,0,0,0,0,1,0
"935",0,935,5.85371,"$1Mto$10M",0,0,0,0,0,1,0,0
"936",0,936,11.647195,"$10Mto$50M",0,0,1,0,0,0,0,0
"937",0,937,1.9,"$1Mto$10M",0,0,0,0,0,1,0,0
"938",0,938,220,"$100Mto$500M",0,1,0,0,0,0,0,0
"939",0,939,20,"$10Mto$50M",0,0,1,0,0,0,0,0
"940",0,940,2.21,"$1Mto$10M",0,0,0,0,0,1,0,0
"941",0,941,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"942",0,942,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"943",0,943,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"944",0,944,21,"$10Mto$50M",0,0,1,0,0,0,0,0
"945",0,945,6.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"946",0,946,43.05546,"$10Mto$50M",0,0,1,0,0,0,0,0
"947",0,947,95.114142,"$50Mto$100M",0,0,0,0,1,0,0,0
"948",0,948,0.9925,"Lessthan$1M",0,0,0,0,0,0,1,0
"949",0,949,3.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"950",0,950,56,"$50Mto$100M",0,0,0,0,1,0,0,0
"951",0,951,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"952",0,952,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"953",0,953,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"954",0,954,130.868275,"$100Mto$500M",0,1,0,0,0,0,0,0
"955",0,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"956",0,956,9.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"957",0,957,2.42964,"$1Mto$10M",0,0,0,0,0,1,0,0
"958",0,958,11,"$10Mto$50M",0,0,1,0,0,0,0,0
"959",0,959,7,"$1Mto$10M",0,0,0,0,0,1,0,0
"960",0,960,5.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"961",0,961,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"962",0,962,23,"$10Mto$50M",0,0,1,0,0,0,0,0
"963",0,963,11.289,"$10Mto$50M",0,0,1,0,0,0,0,0
"964",0,964,1.285,"$1Mto$10M",0,0,0,0,0,1,0,0
"965",0,965,24.299999,"$10Mto$50M",0,0,1,0,0,0,0,0
"966",0,966,38.869715,"$10Mto$50M",0,0,1,0,0,0,0,0
"967",0,967,22.800479,"$10Mto$50M",0,0,1,0,0,0,0,0
"968",0,968,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"969",0,969,2.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"970",0,970,229,"$100Mto$500M",0,1,0,0,0,0,0,0
"971",0,971,38,"$10Mto$50M",0,0,1,0,0,0,0,0
"972",0,972,2.35,"$1Mto$10M",0,0,0,0,0,1,0,0
"973",0,973,43.951965,"$10Mto$50M",0,0,1,0,0,0,0,0
"974",0,974,2.735,"$1Mto$10M",0,0,0,0,0,1,0,0
"975",0,975,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"976",0,976,3,"$1Mto$10M",0,0,0,0,0,1,0,0
"977",0,977,2.36,"$1Mto$10M",0,0,0,0,0,1,0,0
"978",0,978,1.9,"$1Mto$10M",0,0,0,0,0,1,0,0
"979",0,979,66.24897,"$50Mto$100M",0,0,0,0,1,0,0,0
"980",0,980,19.925,"$10Mto$50M",0,0,1,0,0,0,0,0
"981",0,981,7.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"982",0,982,15.852,"$10Mto$50M",0,0,1,0,0,0,0,0
"983",0,983,1.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"984",0,984,16.9,"$10Mto$50M",0,0,1,0,0,0,0,0
"985",0,985,4.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"986",0,986,19.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"987",0,987,1.6,"$1Mto$10M",0,0,0,0,0,1,0,0
"988",0,988,4.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"989",0,989,2.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"990",0,990,4.4,"$1Mto$10M",0,0,0,0,0,1,0,0
"991",0,991,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"992",0,992,5.615,"$1Mto$10M",0,0,0,0,0,1,0,0
"993",0,993,33.204871,"$10Mto$50M",0,0,1,0,0,0,0,0
"994",0,994,21.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"995",0,995,2.165656,"$1Mto$10M",0,0,0,0,0,1,0,0
"996",0,996,1.37,"$1Mto$10M",0,0,0,0,0,1,0,0
"997",0,997,101.499,"$100Mto$500M",0,1,0,0,0,0,0,0
"998",0,998,31.1,"$10Mto$50M",0,0,1,0,0,0,0,0
"999",0,999,75,"$50Mto$100M",0,0,0,0,1,0,0,0
"1000",0,1000,9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1001",0,1001,6.6,"$1Mto$10M",0,0,0,0,0,1,0,0
"1002",0,1002,24.980307,"$10Mto$50M",0,0,1,0,0,0,0,0
"1003",0,1003,10.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1004",0,1004,25,"$10Mto$50M",0,0,1,0,0,0,0,0
"1005",0,1005,3.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1006",0,1006,8.774,"$1Mto$10M",0,0,0,0,0,1,0,0
"1007",0,1007,1.925,"$1Mto$10M",0,0,0,0,0,1,0,0
"1008",0,1008,1.555,"$1Mto$10M",0,0,0,0,0,1,0,0
"1009",0,1009,108.397653,"$100Mto$500M",0,1,0,0,0,0,0,0
"1010",0,1010,0.1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1011",0,1011,5.472118,"$1Mto$10M",0,0,0,0,0,1,0,0
"1012",0,1012,1.67,"$1Mto$10M",0,0,0,0,0,1,0,0
"1013",0,1013,4.690775,"$1Mto$10M",0,0,0,0,0,1,0,0
"1014",0,1014,1.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"1015",0,1015,0.620814,"Lessthan$1M",0,0,0,0,0,0,1,0
"1016",0,1016,3.07684,"$1Mto$10M",0,0,0,0,0,1,0,0
"1017",0,1017,0.465,"Lessthan$1M",0,0,0,0,0,0,1,0
"1018",0,1018,9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1019",0,1019,106.241437,"$100Mto$500M",0,1,0,0,0,0,0,0
"1020",0,1020,10.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"1021",0,1021,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1022",0,1022,8,"$1Mto$10M",0,0,0,0,0,1,0,0
"1023",0,1023,3.395,"$1Mto$10M",0,0,0,0,0,1,0,0
"1024",0,1024,7.65,"$1Mto$10M",0,0,0,0,0,1,0,0
"1025",0,1025,2.795,"$1Mto$10M",0,0,0,0,0,1,0,0
"1026",0,1026,1.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1027",0,1027,8,"$1Mto$10M",0,0,0,0,0,1,0,0
"1028",0,1028,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1029",0,1029,19,"$10Mto$50M",0,0,1,0,0,0,0,0
"1030",0,1030,9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1031",0,1031,0.82,"Lessthan$1M",0,0,0,0,0,0,1,0
"1032",0,1032,0.1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1033",0,1033,2.275,"$1Mto$10M",0,0,0,0,0,1,0,0
"1034",0,1034,3.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1035",0,1035,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1036",0,1036,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1037",0,1037,8.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1038",0,1038,2.046295,"$1Mto$10M",0,0,0,0,0,1,0,0
"1039",0,1039,200,"$100Mto$500M",0,1,0,0,0,0,0,0
"1040",0,1040,1.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1041",0,1041,2.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1042",0,1042,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1043",0,1043,4.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1044",0,1044,53.498195,"$50Mto$100M",0,0,0,0,1,0,0,0
"1045",0,1045,59.624999,"$50Mto$100M",0,0,0,0,1,0,0,0
"1046",0,1046,18.9,"$10Mto$50M",0,0,1,0,0,0,0,0
"1047",0,1047,133,"$100Mto$500M",0,1,0,0,0,0,0,0
"1048",0,1048,1.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1049",0,1049,45.825885,"$10Mto$50M",0,0,1,0,0,0,0,0
"1050",0,1050,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1051",0,1051,2.160862,"$1Mto$10M",0,0,0,0,0,1,0,0
"1052",0,1052,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1053",0,1053,33.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"1054",0,1054,124.764,"$100Mto$500M",0,1,0,0,0,0,0,0
"1055",0,1055,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1056",0,1056,250,"$100Mto$500M",0,1,0,0,0,0,0,0
"1057",0,1057,65.1,"$50Mto$100M",0,0,0,0,1,0,0,0
"1058",0,1058,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1059",0,1059,6.45,"$1Mto$10M",0,0,0,0,0,1,0,0
"1060",0,1060,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1061",0,1061,3.55,"$1Mto$10M",0,0,0,0,0,1,0,0
"1062",0,1062,0.15,"Lessthan$1M",0,0,0,0,0,0,1,0
"1063",0,1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1064",0,1064,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"1065",0,1065,8.25,"$1Mto$10M",0,0,0,0,0,1,0,0
"1066",0,1066,2.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1067",0,1067,4.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"1068",0,1068,126,"$100Mto$500M",0,1,0,0,0,0,0,0
"1069",0,1069,0.55,"Lessthan$1M",0,0,0,0,0,0,1,0
"1070",0,1070,11,"$10Mto$50M",0,0,1,0,0,0,0,0
"1071",0,1071,460,"$100Mto$500M",0,1,0,0,0,0,0,0
"1072",0,1072,95.5,"$50Mto$100M",0,0,0,0,1,0,0,0
"1073",0,1073,3.05,"$1Mto$10M",0,0,0,0,0,1,0,0
"1074",0,1074,15.711,"$10Mto$50M",0,0,1,0,0,0,0,0
"1075",0,1075,2.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1076",0,1076,33.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"1077",0,1077,2.27487,"$1Mto$10M",0,0,0,0,0,1,0,0
"1078",0,1078,3.9,"$1Mto$10M",0,0,0,0,0,1,0,0
"1079",0,1079,5.999367,"$1Mto$10M",0,0,0,0,0,1,0,0
"1080",0,1080,30,"$10Mto$50M",0,0,1,0,0,0,0,0
"1081",0,1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1082",0,1082,6.31071,"$1Mto$10M",0,0,0,0,0,1,0,0
"1083",0,1083,13.363514,"$10Mto$50M",0,0,1,0,0,0,0,0
"1084",0,1084,0.83,"Lessthan$1M",0,0,0,0,0,0,1,0
"1085",0,1085,0.1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1086",0,1086,40,"$10Mto$50M",0,0,1,0,0,0,0,0
"1087",0,1087,120.223562,"$100Mto$500M",0,1,0,0,0,0,0,0
"1088",0,1088,5.2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1089",0,1089,12.870807,"$10Mto$50M",0,0,1,0,0,0,0,0
"1090",0,1090,0.32,"Lessthan$1M",0,0,0,0,0,0,1,0
"1091",0,1091,7.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1092",0,1092,18.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1093",0,1093,2.75,"$1Mto$10M",0,0,0,0,0,1,0,0
"1094",0,1094,0.44,"Lessthan$1M",0,0,0,0,0,0,1,0
"1095",0,1095,0.92,"Lessthan$1M",0,0,0,0,0,0,1,0
"1096",0,1096,7.3,"$1Mto$10M",0,0,0,0,0,1,0,0
"1097",0,1097,1.075,"$1Mto$10M",0,0,0,0,0,1,0,0
"1098",0,1098,16.5,"$10Mto$50M",0,0,1,0,0,0,0,0
"1099",0,1099,5.8,"$1Mto$10M",0,0,0,0,0,1,0,0
"1100",0,1100,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1101",0,1101,1,"Lessthan$1M",0,0,0,0,0,0,1,0
"1102",0,1102,13.775,"$10Mto$50M",0,0,1,0,0,0,0,0
"1103",0,1103,16.872025,"$10Mto$50M",0,0,1,0,0,0,0,0
"1104",0,1104,40,"$10Mto$50M",0,0,1,0,0,0,0,0
"1105",0,1105,0.9,"Lessthan$1M",0,0,0,0,0,0,1,0
"1106",0,1106,150,"$100Mto$500M",0,1,0,0,0,0,0,0
"1107",0,1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1108",0,1108,75,"$50Mto$100M",0,0,0,0,1,0,0,0
"1109",0,1109,0.618,"Lessthan$1M",0,0,0,0,0,0,1,0
"1110",0,1110,25.1,"$10Mto$50M",0,0,1,0,0,0,0,0
"1111",0,1111,42.038839,"$10Mto$50M",0,0,1,0,0,0,0,0
"1112",0,1112,38.345,"$10Mto$50M",0,0,1,0,0,0,0,0
"1113",0,1113,1.285,"$1Mto$10M",0,0,0,0,0,1,0,0
"1114",0,1114,1.1,"$1Mto$10M",0,0,0,0,0,1,0,0
"1115",0,1115,2,"$1Mto$10M",0,0,0,0,0,1,0,0
"1116",0,1116,5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1117",0,1117,6,"$1Mto$10M",0,0,0,0,0,1,0,0
"1118",0,1118,0.13,"Lessthan$1M",0,0,0,0,0,0,1,0
"1119",0,1119,0.15,"Lessthan$1M",0,0,0,0,0,0,1,0
"1120",0,1120,41.6,"$10Mto$50M",0,0,1,0,0,0,0,0
"1121",0,1121,8.7875,"$1Mto$10M",0,0,0,0,0,1,0,0
"1122",0,1122,9.26,"$1Mto$10M",0,0,0,0,0,1,0,0
"1123",0,1123,1.5,"$1Mto$10M",0,0,0,0,0,1,0,0
"1124",0,1124,98.4,"$50Mto$100M",0,0,0,0,1,0,0,0
"1125",0,1125,63.013,"$50Mto$100M",0,0,0,0,1,0,0,0
"1126",0,1126,31.395,"$10Mto$50M",0,0,1,0,0,0,0,0
"1127",0,1127,0.5,"Lessthan$1M",0,0,0,0,0,0,1,0
"1128",0,1128,5.15275,"$1Mto$10M",0,0,0,0,0,1,0,0
"1129",0,1129,10,"$1Mto$10M",0,0,0,0,0,1,0,0
"1130",0,1130,3.35,"$1Mto$10M",0,0,0,0,0,1,0,0
"1131",0,1131,4,"$1Mto$10M",0,0,0,0,0,1,0,0
"1132",0,1132,2.7,"$1Mto$10M",0,0,0,0,0,1,0,0
"1133",0,1133,7.89414,"$1Mto$10M",0,0,0,0,0,1,0,0
